href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=112290,ELTA-072 Critical Reading Skills (6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112290," ELTA-072 Critical Reading Skills (6)This course introduces students to the skills necessary for critical reading in an academic context and serves as a complement to ELTA-070 . The course focuses on developing students’ rhetorical reading skills in order to actively engage with texts in a deeper and richer way. The content of the course covers an identified theme that integrates a variety of academic subject areas, utilizing lectures, films, podcasts, and other listening materials to provide background and context to the texts. Grading: A-F only. Permission: advisor.Note: No academic credit is received for this course. Credit equivalent is listed only for the purpose of determining full-time student status.  | ",preview_course_nopop.php?catoid=22&coid=111833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELTA,072,Critical Reading Skills ,(6),6,6,NA,NA,A-F only,NA,No academic credit is received for this course,advisor,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111584,ELTA-080 Graduate Academic Communication (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111584," ELTA-080 Graduate Academic Communication (3)This course gives incoming students the opportunity to sharpen the listening and speaking skills essential for graduate study. The focus is on listening for content, giving effective presentations, note taking, and summarizing. Students also develop an understanding of verbal and nonverbal communication and become comfortable and confident with actively participating in class discussions. Grading: A-F only. Permission: advisor.Note: No academic credit is received for this course. Credit equivalent is listed only for the purpose of determining full-time student status.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELTA,080,Graduate Academic Communication ,(3),3,3,NA,NA,A-F only,NA,No academic credit is received for this course,advisor,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111583,ELTA-081 Introduction to Graduate Academic Writing (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111583," ELTA-081 Introduction to Graduate Academic Writing (3)Students improve their grammatical skills, employ advanced structures in their writing, and become familiar with the rhetorical patterns in their fields of study. Students choose a unique research question, develop a hypothesis, conduct secondary research, and propose additional research methods suitable for their projects. These activities reinforce the content of course readings that examine the expectations and conventions of academic style, form, and ethical conduct within American graduate institutions. Finally, students synthesize their course work and construct a research proposal that illustrates their understanding of academic reading, writing, and research and share their research and proposal via a final presentation. Grading: A-F only. Permission: advisor.Note: No academic credit is received for this course. Credit equivalent is listed only for the purpose of determining full-time student status.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELTA,081,Introduction to Graduate Academic Writing ,(3),3,3,NA,NA,A-F only,NA,No academic credit is received for this course,advisor,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112420,ELTA-090 Independent Study (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112420, ELTA-090 Independent Study (0) Permission: program director.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELTA,090,Independent Study ,(0),0,0,NA,NA,NA,NA,NA,program director,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111667,ELTA-096 Selected Topics: Non-Recurring (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111667, ELTA-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELTA,096,Selected Topics: Non-Recurring ,(0),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111111,ENVS-096 Selected Topics: Non-Recurring (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111111, ENVS-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENVS,096,Selected Topics: Non-Recurring ,(0),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111672,FIN-060 Foundations of Finance (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111672," FIN-060 Foundations of Finance (0)This course offers a basic overview of statistics, as well as basic financial and accounting concepts required for a better understanding of finance. In addition, students must successfully complete the R workshop offered by the Department of Information Technology and Analytics. Topics covered include descriptive statistics, probability rules, discrete and continuous probability distributions, sampling distributions, hypothesis testing, financial statements, free cash flows, mean-variance analysis.  Grading: Pass/Fail only. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIN,060,Foundations of Finance ,(0),0,0,NA,NA,Pass/Fail only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111847,FIN-096 Selected Topics: Non-Recurring (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111847, FIN-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIN,096,Selected Topics: Non-Recurring ,(0),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=110848,FREN-020 French Reading for Research (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=110848," FREN-020 French Reading for Research (0)For graduate students who have studied French but require a refresher course stressing grammar review, vocabulary building and translation. Successful completion of the course with a grade of B or better may satisfy the graduate tool of research requirement; students should consult with their academic advisor. Usually Offered: summer. Note: This non-credit course is open only to American University graduate students.  Two years of high school or one year of college French required.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FREN,020,French Reading for Research ,(0),0,0,summer,NA,NA,NA,This non-credit course is open only to American University graduate students,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109419,GOVT-020 Campaign Management Institute (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109419," GOVT-020 Campaign Management Institute (0)Noncredit option. The Campaign Management Institute (CMI) is a nationally recognized program designed to train individuals for participation in local, state, and federal political campaigns. Developed and taught by strategists from the Republican and Democratic parties, national campaign consultants, and political scientists, the intensive two-week program serves as a valuable foundation for political activists and campaign managers. The institute comprehensively covers campaign techniques, strategy, and tactics with emphasis on technological developments. Student teams develop a campaign plan and present it to a professional panel.Crosslist: GOVT-520 . Grading: Pass/Fail only. Prerequisite: GOVT-110  or GOVT-620 .  | ",preview_course_nopop.php?catoid=22&coid=109421,preview_course_nopop.php?catoid=22&coid=109373,preview_course_nopop.php?catoid=22&coid=109446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOVT,020,Campaign Management Institute ,(0),0,0,NA,GOVT-520 ,Pass/Fail only,NA,NA,NA,GOVT-110  or GOVT-620 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112853,GOVT-021 Legislative Negotiation (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112853," GOVT-021 Legislative Negotiation (0)Differing from other negotiation settings, legislative negotiations are impacted by politics, policy, and a broad array of stakeholders and principals, as well as internal rules, guidelines, and precedents. Even as gridlock and paralysis have been recent hallmarks, successful legislative negotiations address important problems facing the states and the nation. Students learn critical negotiations techniques and strategies, and apply them through simulations, role playing, case analysis in the legislative context. Students acquire key skills including negotiation tactics, design, and set up. Students sharpen negotiation and advocacy skills in the process and gain a better understanding of the tools and dynamics of legislative negotiations, including internal and external parties, and how to increase the chances of success in an often-polarized environment.Crosslist: GOVT-421  and GOVT-621 . Usually Offered: summer. | ",preview_course_nopop.php?catoid=22&coid=112852,preview_course_nopop.php?catoid=22&coid=112851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOVT,021,Legislative Negotiation ,(0),0,0,summer,GOVT-421  and GOVT-621 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109420,GOVT-023 The Art and Craft of Lobbying (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109420, GOVT-023 The Art and Craft of Lobbying (0) Topics vary by section. Noncredit option. This course provides intensive programs on major aspects of professional lobbying and influencing the policymaking process with either a United States or European Union perspective.Crosslist: GOVT-523 .Repeatable. Grading: Pass/Fail only. Prerequisite: GOVT-110  or GOVT-620 .  |,preview_course_nopop.php?catoid=22&coid=109424,preview_course_nopop.php?catoid=22&coid=109373,preview_course_nopop.php?catoid=22&coid=109446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOVT,023,The Art and Craft of Lobbying ,(0),0,0,NA,GOVT-523 ,Pass/Fail only,NA,NA,NA,GOVT-110  or GOVT-620 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111134,GOVT-096 Selected Topics: Non-Recurring (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111134, GOVT-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOVT,096,Selected Topics: Non-Recurring ,(0),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109610,"HIST-085 Hiroshima, Nagasaki, and Beyond (0) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109610," HIST-085 Hiroshima, Nagasaki, and Beyond (0)Noncredit option. Summer study trip to Japan in conjunction with the Nuclear Studies Institute. Focuses on Japanese wartime aggression, the human devastation wrought by the atomic bombings, current Japanese and international efforts to eliminate nuclear weapons, and the building of closer ties between the people of the United States and Japan. Participants hear first-hand accounts of atomic bomb survivors and Asian victims of Japanese atrocities, visit sites of historical and cultural significance, and attend commemorative events.Crosslist: HIST-485  and HIST-685 . Usually Offered: summer. | ",preview_course_nopop.php?catoid=22&coid=109607,preview_course_nopop.php?catoid=22&coid=109647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIST,085,"Hiroshima, Nagasaki, and Beyond ",(0),0,0,summer,HIST-485  and HIST-685 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111146,HIST-096 Selected Topics: Non-Recurring (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111146, HIST-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIST,096,Selected Topics: Non-Recurring ,(0),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109662,HNRS-040 University Honors Study/Travel (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109662, HNRS-040 University Honors Study/Travel (0) Topics vary by section. Study abroad usually taught in conjunction with an Honors colloquium. Usually Offered: spring. Repeatable for credit with different topic. Restriction: University Honors program. |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNRS,040,University Honors Study/Travel ,(0),0,0,spring,NA,NA,University Honors program,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112312,HNRS-050 Honors Supplement (0) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112312, HNRS-050 Honors Supplement (0)This course allows students to supplement an upper-level course so that it counts towards fulfillment of the AU Honors Colloquium requirement. Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Prerequisite: HNRS-395 . Restriction: American University Honors Program  or Honors in the Major . Permission: AU Honors Program.  |,preview_course_nopop.php?catoid=22&coid=112313,preview_program.php?catoid=22&poid=10860,content.php?catoid=22&navoid=3864#honors_in_the_major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HNRS,050,Honors Supplement ,(0),0,0,fall and spring,NA,Pass/Fail only,American University Honors Program  or Honors in the Major ,NA,AU Honors Program,HNRS-395 ,NA,NA,NA
