title,description,dept,course_num,course_name,min_credits,max_credits,offered,grading,note,course_abbrev
MUS-021 Private Instrument (0) opens a new window," MUS-021 Private Instrument (0)Students may enroll in noncredit private study for voice, piano, organ, guitar, or other orchestral instruments, for either one half hour (MUS-021) or one hour (MUS-022 ) per week.Permission: department.  | ",MUS,21,Private Instrument,0,0,,,,MUS-021
MUS-022 Private Instrument (0) opens a new window," MUS-022 Private Instrument (0)Students may enroll in noncredit private study for voice, piano, organ, guitar, or other orchestral instruments, for either one half hour (MUS-021 ) or one hour (MUS-022) per week.Permission: department.  | ",MUS,22,Private Instrument,0,0,,,,MUS-022
MUS-042 University Chorus (0) opens a new window,MUS-042 University Chorus (0)Prepares and presents major works of the choral and choral-orchestral literature.Crosslist: MUS-142  and MUS-542 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  |,MUS,42,University Chorus,0,0,fall and spring,Pass/Fail only,Audition required,MUS-042
MUS-043 University Chamber Singers (0) opens a new window," MUS-043 University Chamber Singers (0)Small, highly select choral ensemble which prepares and presents advanced literature appropriate to a chamber ensemble. Rehearsals are also dedicated to appropriate pre-professional training of ensemble vocalists. Includes occasional tours and off-campus performances.Crosslist: MUS-143  and MUS-543 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  | ",MUS,43,University Chamber Singers,0,0,fall and spring,Pass/Fail only,Audition required,MUS-043
MUS-044 University Orchestra (0) opens a new window," MUS-044 University Orchestra (0)Prepares and presents works of orchestral literature, occasionally in collaboration with the AU Chorus and other Department of Performing Arts ensembles.Crosslist: MUS-144  and MUS-544 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  | ",MUS,44,University Orchestra,0,0,fall and spring,Pass/Fail only,Audition required,MUS-044
MUS-045 Chamber Ensembles (0) opens a new window," MUS-045 Chamber Ensembles (0)String, mixed, and wind ensembles which prepare and present selected chamber music literature.Crosslist: MUS-145  and MUS-545 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  | ",MUS,45,Chamber Ensembles,0,0,fall and spring,Pass/Fail only,Audition required,MUS-045
MUS-046 Jazz Orchestra (0) opens a new window," MUS-046 Jazz Orchestra (0)Prepares and performs selected jazz works including standards, traditional big band era arrangements, and charts of more progressive, international, and fusion styles. Ensemble works in both big band and small combo format.Crosslist: MUS-146  and MUS-546 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  | ",MUS,46,Jazz Orchestra,0,0,fall and spring,Pass/Fail only,Audition required,MUS-046
MUS-047 Symphonic Band (0) opens a new window,MUS-047 Symphonic Band (0)Prepares and presents works of the symphonic band literature.Crosslist: MUS-147  and MUS-547 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. Note: Audition required.  |,MUS,47,Symphonic Band,0,0,fall and spring,Pass/Fail only,Audition required,MUS-047
MUS-050 Pep Band (0) opens a new window," MUS-050 Pep Band (0)Woodwind, brass, and percussion ensemble.Crosslist: MUS-150  and MUS-550 . Usually Offered: fall and spring. Repeatable. Grading: Pass/Fail only. | ",MUS,50,Pep Band,0,0,fall and spring,Pass/Fail only,,MUS-050
MUS-061 Gospel Choir (0) opens a new window,MUS-061 Gospel Choir (0)Prepares and presents works of gospel vocal and choral literature.Crosslist: MUS-161  and MUS-561 . Usually Offered: fall and spring.Grading: Pass/Fail only. |,MUS,61,Gospel Choir,0,0,fall and spring,Pass/Fail only,,MUS-061
PERF-096 Selected Topics: Non-Recurring (0) opens a new window,PERF-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable for credit with different topic.  |,PERF,96,Selected Topics: Non-Recurring,0,0,,,,PERF-096
PROF-096 Selected Topics: Non-Recurring (0) opens a new window,PROF-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable.  |,PROF,96,Selected Topics: Non-Recurring,0,0,,,,PROF-096
PSYC-091 Internship (0) opens a new window,PSYC-091 Internship (0) Grading: Pass/Fail only; IP-eligible.Restriction: Clinical Psychology (PhD) . |,PSYC,91,Internship,0,0,,Pass/Fail only; IP-eligible,,PSYC-091
PUAD-089 Colloquium in Public Administration and Policy (0) opens a new window," PUAD-089 Colloquium in Public Administration and Policy (0)This course consists primarily of research presentations by PhD students, departmental faculty, and external scholars on a variety of topics in public administration and public policy. It also includes professional development sessions on publication, teaching, and job market strategies. Usually Offered: fall and spring.Grading: Pass/Fail only.Restriction: PhD program. | ",PUAD,89,Colloquium in Public Administration and Policy,0,0,fall and spring,Pass/Fail only,,PUAD-089
PUAD-096 Selected Topics: Non-Recurring (0) opens a new window,PUAD-096 Selected Topics: Non-Recurring (0) Topics vary by section. Repeatable for credit with different topic. Grading: Pass/Fail only. |,PUAD,96,Selected Topics: Non-Recurring,0,0,,Pass/Fail only,,PUAD-096
SABD-015 Summer Study Abroad (0) opens a new window,SABD-015 Summer Study Abroad (0)Through American University’s AU Abroad program students have summer internship and other study abroad program opportunities. Grading: Pass/Fail only. |,SABD,15,Summer Study Abroad,0,0,,Pass/Fail only,,SABD-015
SABD-016 Summer Language Immersion (0) opens a new window,SABD-016 Summer Language Immersion (0)Through American University’s AU Abroad program students have the opportunity to enroll in summer language immersion courses at selected foreign universities. Grading: Pass/Fail only. |,SABD,16,Summer Language Immersion,0,0,,Pass/Fail only,,SABD-016
SIS-030 International Affairs Proficiency (0) opens a new window,SIS-030 International Affairs Proficiency (0)Provides training for international affairs tool of research requirements. This course satisfies the tool of research requirement for the SIS master’s degree program if completed with a grade of B or better. Restriction: SIS graduate degree program. |,SIS,30,International Affairs Proficiency,0,0,,,,SIS-030
SIS-033 Topics in International Communication (0) opens a new window," SIS-033 Topics in International Communication (0)Noncredit topics provide introduction to a specific technique or approach currently used in the international communication/cross-cultural communication field, focusing on intercultural training, multicultural negotiation, intercultural leadership, or another similar area.Grading: Pass/Fail only. | ",SIS,33,Topics in International Communication,0,0,,Pass/Fail only,,SIS-033
